x,y,z,duration
-0.352,0.17,-0.016,5453
-0.313,0.178,-0.079,5458
-0.281,0.178,-0.11,5463
-0.262,0.212,-0.081,5468
-0.218,0.212,-0.022,5473
-0.222,0.251,-0.067,5478
-0.183,0.269,-0.112,5483
-0.121,0.307,-0.122,5488
-0.096,0.323,-0.149,5493
-0.035,0.36,-0.211,5498
0.088,0.38,-0.276,5503
0.161,0.437,-0.313,5508
0.27,0.505,-0.316,5513
0.381,0.536,-0.311,5518
0.464,0.547,-0.18,5523
0.555,0.609,-0.123,5527
0.642,0.561,-0.128,5532
0.758,0.522,-0.167,5537
0.747,0.448,-0.249,5542
0.694,0.265,-0.306,5547
0.711,0.265,-0.228,5552
0.709,0.311,-0.05,5557
0.698,0.319,0.044,5562
0.723,0.261,0.126,5567
0.685,0.149,0.066,5572
0.578,0.155,0.102,5577
0.511,0.123,0.424,5582
0.456,-0.035,0.791,5587
0.384,-0.2,0.828,5592
0.367,-0.249,0.862,5597
0.378,-0.357,0.922,5602
0.344,-0.464,0.993,5607
0.31,-0.555,0.821,5612
0.576,-0.431,1.114,5617
0.376,-0.202,1.019,5622
0.274,-0.027,0.999,5626
0.298,0.009,0.835,5631
0.234,0.069,0.566,5636
0.241,-0.023,0.458,5641
0.217,-0.163,0.459,5646
0.195,-0.216,0.525,5651
0.145,-0.285,0.598,5656
0.212,-0.416,0.689,5661
0.303,-0.559,0.745,5666
0.437,-0.697,0.735,5671
0.595,-0.977,0.623,5676
0.833,-1.241,0.362,5681
1.0,-1.492,-0.001,5686
0.913,-1.657,-0.126,5691
0.52,-1.668,-0.027,5696
-0.191,-1.441,0.371,5701
-0.982,-1.008,0.838,5706
-1.651,-0.575,1.086,5711
-1.985,-0.354,1.016,5716
-2.05,-0.254,0.91,5721
-1.909,-0.336,0.85,5725
-1.671,-0.432,0.661,5730
-1.448,-0.401,0.608,5735
-1.174,-0.34,0.883,5740
-0.897,-0.254,1.14,5745
-0.755,-0.039,1.31,5750
-0.473,0.18,1.519,5755
-0.223,0.437,1.385,5760
0.083,0.635,1.242,5765
0.363,0.791,0.842,5770
0.564,0.945,0.253,5775
0.684,1.083,-0.486,5780
0.883,1.091,-1.351,5785
1.027,1.046,-2.057,5790
1.144,0.873,-2.346,5795
1.224,0.656,-2.517,5800
1.256,0.418,-2.506,5805
1.226,0.165,-2.398,5810
1.232,-0.139,-2.007,5815
1.264,-0.47,-1.397,5820
1.138,-0.72,-0.615,5824
1.015,-0.859,-0.084,5829
0.84,-0.993,0.286,5834
0.679,-0.976,0.576,5839
0.456,-0.891,0.824,5844
0.264,-0.75,0.974,5849
0.104,-0.632,1.002,5854
0.011,-0.474,0.815,5859
-0.161,-0.276,0.329,5864
-0.287,-0.183,-0.069,5869
-0.392,-0.053,-0.373,5874
-0.456,0.029,-0.637,5879
-0.57,0.039,-0.927,5884
-0.673,0.035,-1.118,5889
-0.734,-0.006,-1.024,5894
-0.812,-0.049,-0.934,5899
-0.838,-0.065,-0.824,5904
-0.819,-0.132,-0.603,5909
-0.797,-0.171,-0.25,5914
-0.662,-0.197,-0.018,5919
-0.63,-0.177,0.091,5923
-0.601,-0.146,0.125,5928
-0.541,-0.106,0.207,5933
-0.448,-0.082,0.195,5938
-0.326,0.011,0.115,5943
-0.228,0.075,-0.038,5948
-0.141,0.132,-0.219,5953
0.001,0.205,-0.408,5958
0.139,0.275,-0.618,5963
0.177,0.303,-0.788,5968
0.301,0.307,-0.873,5973
0.314,0.333,-0.988,5978
0.27,0.321,-1.006,5983
0.256,0.302,-0.953,5988
0.183,0.276,-0.87,5993
0.061,0.205,-0.744,5998
-0.043,0.085,-0.558,6003
-0.086,0.0,-0.368,6008
-0.168,-0.034,-0.181,6013
-0.263,-0.1,-0.068,6018
-0.28,-0.15,0.093,6022
-0.278,-0.148,0.174,6027
-0.293,-0.146,0.187,6032
-0.324,-0.153,0.22,6037
-0.348,-0.107,0.245,6042
-0.334,-0.066,0.242,6047
-0.309,-0.073,0.283,6052
-0.309,-0.031,0.293,6057
-0.334,-0.006,0.182,6062
-0.296,0.024,0.082,6067
-0.245,0.038,0.035,6072
-0.203,0.039,-0.019,6077
-0.135,0.035,-0.078,6082
-0.135,0.049,-0.074,6087
-0.134,0.134,-0.058,6092
-0.082,0.151,-0.035,6097
-0.009,0.252,-0.032,6102
0.051,0.248,-0.071,6107
0.115,0.305,-0.125,6112
0.134,0.374,-0.112,6116
0.211,0.393,-0.144,6121
0.237,0.457,-0.16,6126
0.282,0.497,-0.178,6131
0.323,0.469,-0.182,6136
0.351,0.474,-0.228,6141
0.385,0.469,-0.326,6146
0.476,0.444,-0.427,6151
0.471,0.412,-0.406,6156
0.484,0.388,-0.387,6161
0.431,0.375,-0.395,6166
0.457,0.381,-0.407,6171
0.459,0.33,-0.461,6176
0.465,0.301,-0.411,6181
0.414,0.232,-0.353,6186
0.385,0.209,-0.287,6191
0.355,0.179,-0.215,6196
0.264,0.14,-0.09,6201
0.203,0.16,0.047,6206
0.135,0.123,0.085,6210
0.04,0.093,0.103,6215
-0.006,0.088,0.092,6220
0.006,0.049,0.066,6225
0.014,0.014,0.038,6230
0.021,-0.004,-0.004,6235
-0.006,0.043,-0.077,6240
-0.031,0.047,-0.095,6245
-0.028,0.043,-0.133,6250
-0.09,0.051,-0.102,6255
-0.111,0.042,-0.066,6260
-0.087,0.007,0.017,6265
-0.117,-0.001,0.071,6270
-0.157,0.028,0.004,6275
-0.163,0.043,0.047,6280
-0.211,0.03,0.046,6285
-0.22,0.031,0.016,6290
-0.275,0.084,0.014,6295
-0.338,0.071,0.008,6300
-0.317,0.029,0.029,6305
-0.195,0.147,0.211,6309
-0.189,0.197,0.164,6314
-0.26,0.173,0.07,6319
-0.277,0.177,0.085,6324
-0.28,0.185,0.154,6329
-0.26,0.149,0.156,6334
-0.204,0.078,0.114,6339
-0.183,0.045,0.068,6344
-0.083,0.01,0.014,6349
-0.079,-0.025,-0.012,6354
-0.067,0.011,-0.102,6359
-0.073,0.045,-0.182,6364
-0.083,0.006,-0.108,6369
-0.066,0.031,-0.045,6374
-0.038,-0.01,-0.097,6379
-0.012,-0.018,-0.13,6384
-0.02,0.0,-0.156,6389
-0.022,0.026,-0.187,6394
-0.059,0.08,-0.22,6399
-0.053,0.123,-0.172,6404
-0.026,0.171,-0.241,6408
0.01,0.219,-0.29,6413
0.057,0.236,-0.175,6418
0.129,0.234,-0.158,6423
0.154,0.24,-0.142,6428
0.191,0.238,-0.128,6433
0.249,0.218,-0.162,6438
0.302,0.179,-0.18,6443
0.25,0.165,-0.283,6448
0.255,0.145,-0.367,6453
0.169,0.121,-0.313,6458
0.105,0.066,-0.178,6463
0.051,0.008,-0.091,6468
0.063,-0.022,0.042,6473
0.005,-0.085,0.193,6478
0.03,-0.089,0.277,6483
0.053,-0.153,0.331,6488
0.026,-0.164,0.354,6493
0.062,-0.169,0.306,6498
0.108,-0.169,0.236,6502
0.153,-0.174,0.096,6507
0.086,-0.126,-0.007,6512
0.008,-0.131,0.036,6517
-0.073,-0.079,0.084,6522
-0.135,0.001,0.239,6527
-0.212,0.044,0.383,6532
-0.268,0.087,0.56,6537
-0.319,0.091,0.767,6542
-0.395,0.13,0.85,6547
-0.446,0.164,0.946,6552
-0.513,0.208,0.985,6557
-0.526,0.178,1.037,6562
-0.383,-0.015,1.054,6567
-0.134,-0.19,0.936,6572
0.185,-0.494,0.756,6577
0.554,-0.841,0.495,6582
0.973,-1.218,0.105,6587
1.194,-1.484,-0.331,6592
1.049,-1.633,-0.376,6597
0.431,-1.457,0.001,6601
-0.546,-1.031,0.79,6606
-1.47,-0.596,1.698,6611
-2.124,-0.295,2.226,6616
-2.364,-0.222,2.271,6621
-2.154,-0.437,2.25,6626
-1.697,-0.768,2.025,6631
-1.174,-1.118,1.771,6636
-0.651,-1.342,1.727,6641
-0.297,-1.368,1.684,6646
-0.061,-1.261,1.636,6651
0.117,-1.04,1.593,6656
0.316,-0.755,1.386,6661
0.526,-0.516,1.097,6666
0.723,-0.3,0.664,6671
0.991,-0.106,0.261,6676
1.194,0.046,-0.126,6681
1.273,0.269,-0.475,6686
1.309,0.428,-0.721,6691
1.234,0.6,-0.907,6695
1.076,0.695,-0.989,6700
0.956,0.712,-0.924,6705
0.731,0.649,-0.733,6710
0.494,0.485,-0.634,6715
0.371,0.312,-0.531,6720
0.2,0.216,-0.401,6725
0.016,0.082,-0.279,6730
-0.148,0.052,-0.212,6735
-0.245,0.038,-0.13,6740
-0.302,0.069,-0.16,6745
-0.315,0.118,-0.149,6750
-0.288,0.175,-0.177,6755
-0.147,0.283,-0.366,6760
-0.029,0.384,-0.596,6765
0.098,0.479,-0.765,6770
0.222,0.56,-0.956,6775
0.337,0.646,-1.11,6780
0.411,0.668,-1.21,6785
0.499,0.696,-1.274,6790
0.514,0.695,-1.285,6794
0.441,0.673,-1.264,6799
0.345,0.657,-1.12,6804
0.212,0.583,-0.957,6809
0.035,0.507,-0.732,6814
-0.179,0.375,-0.581,6819
-0.281,0.204,-0.376,6824
-0.369,0.015,-0.162,6829
-0.544,-0.11,0.086,6834
-0.636,-0.22,0.28,6839
-0.74,-0.314,0.403,6844
-0.843,-0.391,0.604,6849
-0.892,-0.476,0.673,6854
-0.88,-0.537,0.717,6859
-0.887,-0.608,0.745,6864
-0.841,-0.637,0.653,6869
-0.762,-0.677,0.579,6874
-0.716,-0.665,0.387,6879
-0.627,-0.638,0.224,6884
-0.564,-0.617,0.15,6889
-0.46,-0.572,0.07,6893
-0.332,-0.489,-0.005,6898
-0.282,-0.432,-0.125,6903
-0.202,-0.324,-0.173,6908
-0.147,-0.253,-0.216,6913
-0.029,-0.176,-0.293,6918
0.098,-0.141,-0.389,6923
0.174,-0.096,-0.475,6928
0.213,-0.026,-0.561,6933
0.278,0.049,-0.643,6938
0.328,0.087,-0.747,6943
0.424,0.113,-0.801,6948
0.403,0.123,-0.833,6953
0.449,0.106,-0.857,6958
0.46,0.083,-0.836,6963
0.453,0.057,-0.791,6968
0.407,0.043,-0.798,6973
0.388,0.025,-0.74,6978
0.384,0.01,-0.657,6983
0.328,-0.025,-0.617,6987
0.282,-0.022,-0.495,6992
0.215,-0.054,-0.355,6997
0.172,-0.075,-0.229,7002
0.116,-0.08,-0.206,7007
0.066,-0.115,-0.147,7012
0.007,-0.086,-0.024,7017
-0.027,-0.078,0.055,7022
-0.067,-0.091,0.105,7027
-0.065,-0.117,0.09,7032
-0.097,-0.118,0.064,7037
-0.174,-0.106,0.053,7042
-0.238,-0.078,0.104,7047
-0.331,-0.032,0.201,7052
-0.375,-0.011,0.233,7057
-0.333,-0.014,0.253,7062
-0.295,-0.021,0.288,7067
-0.262,0.027,0.246,7072
-0.192,0.024,0.195,7077
-0.143,0.031,0.219,7082
-0.085,0.027,0.24,7086
-0.008,0.042,0.199,7091
0.061,0.081,0.08,7096
0.124,0.159,-0.052,7101
0.215,0.195,-0.146,7106
0.241,0.24,-0.231,7111
0.307,0.285,-0.311,7116
0.306,0.347,-0.37,7121
0.319,0.368,-0.419,7126
0.347,0.417,-0.412,7131
0.343,0.423,-0.384,7136
0.304,0.411,-0.375,7141
0.291,0.443,-0.355,7146
0.18,0.437,-0.341,7151
0.097,0.398,-0.264,7156
0.07,0.393,-0.211,7161
0.003,0.362,-0.151,7166
-0.044,0.317,-0.175,7171
-0.078,0.285,-0.127,7176
-0.122,0.239,-0.046,7180
-0.123,0.177,-0.011,7185
-0.123,0.15,-0.027,7190
