x,y,z,duration
0.008,0.022,-0.007,29632
0.024,0.007,0.014,29637
0.026,0.028,0.021,29642
0.01,0.021,0.006,29647
-0.003,0.01,0.066,29652
0.048,0.005,0.064,29657
0.074,0.004,0.04,29662
0.045,0.025,0.057,29667
0.045,-0.041,0.043,29672
0.049,-0.071,0.073,29677
0.027,-0.077,0.066,29682
0.032,-0.043,0.076,29687
0.012,-0.061,0.103,29692
-0.014,-0.106,0.114,29697
-0.021,-0.096,0.094,29701
-0.054,-0.086,0.111,29706
-0.061,-0.064,0.078,29711
-0.102,-0.049,0.109,29716
-0.118,-0.044,0.102,29721
-0.089,-0.036,0.114,29726
-0.127,-0.041,0.085,29731
-0.106,-0.032,0.042,29736
-0.13,0.0,0.012,29741
-0.138,0.017,-0.019,29746
-0.137,0.042,-0.034,29751
-0.162,0.046,-0.018,29756
-0.12,0.02,-0.067,29761
-0.108,0.039,-0.082,29766
-0.063,0.044,-0.095,29771
-0.061,0.057,-0.099,29776
-0.033,0.077,-0.059,29781
0.008,0.026,-0.053,29786
0.003,0.054,-0.017,29791
0.046,0.04,-0.016,29796
0.071,0.031,-0.018,29801
0.051,0.058,-0.003,29805
0.063,0.052,0.0,29810
0.1,0.021,0.0,29815
0.094,0.028,-0.003,29820
0.115,0.0,-0.007,29825
0.082,-0.039,0.057,29830
0.069,-0.005,0.047,29835
0.092,-0.039,0.008,29840
0.083,-0.048,0.037,29845
0.045,-0.043,0.029,29850
0.036,-0.004,0.026,29855
0.045,-0.021,-0.027,29860
0.041,-0.019,-0.02,29865
0.006,-0.004,0.011,29870
-0.002,0.004,-0.015,29875
-0.019,-0.004,-0.009,29880
-0.004,-0.003,-0.038,29885
-0.008,0.018,-0.026,29890
-0.011,0.007,-0.027,29895
-0.04,0.015,-0.055,29900
-0.045,0.009,-0.041,29905
-0.036,-0.021,-0.028,29909
-0.05,-0.019,-0.06,29914
-0.049,0.025,-0.041,29919
-0.001,0.01,0.027,29924
-0.027,0.017,0.003,29929
-0.028,0.02,0.002,29934
-0.034,0.035,0.024,29939
0.0,0.001,0.039,29944
0.033,-0.011,0.069,29949
-0.004,-0.001,0.066,29954
